"Indicator name";"indicator";"Country name";"country";"time";"value"
"Agricultural land";"FAO-6610-5110";"New Caledonia";"NCL";"1962";"261"
"Agricultural land";"FAO-6610-5110";"Niue";"NIU";"1962";"3"
"Agricultural land";"FAO-6610-5110";"Yemen";"YEM";"1962";"23348"
"Agricultural land";"FAO-6610-5110";"Dominica";"DMA";"1962";"18"
"Agricultural land";"FAO-6610-5110";"Sri Lanka";"LKA";"1962";"1707"
"Agricultural land";"FAO-6610-5110";"Norfolk Island";"NFK";"1962";"1"
"Agricultural land";"FAO-6610-5110";"British Virgin Islands";"VGB";"1962";"6"
"Agricultural land";"FAO-6610-5110";"Cape Verde";"CPV";"1962";"65"
"Agricultural land";"FAO-6610-5110";"Jordan";"JOR";"1962";"1086"
"Agricultural land";"FAO-6610-5110";"Nicaragua";"NIC";"1962";"3430"
"Agricultural land";"FAO-6610-5110";"Djibouti";"DJI";"1962";"1301"
"Agricultural land";"FAO-6610-5110";"Paraguay";"PRY";"1962";"10522"
"Agricultural land";"FAO-6610-5110";"Wallis and Futuna Islands";"WLF";"1962";"4"
"Agricultural land";"FAO-6610-5110";"Lebanon";"LBN";"1962";"570"
"Agricultural land";"FAO-6610-5110";"Zambia";"ZMB";"1962";"19360"
"Agricultural land";"FAO-6610-5110";"Argentina";"ARG";"1962";"136434"
"Agricultural land";"FAO-6610-5110";"Portugal";"PRT";"1962";"3881"
"Agricultural land";"FAO-6610-5110";"French Polynesia";"PYF";"1962";"44"
"Agricultural land";"FAO-6610-5110";"Saint Helena, Ascension and Tristan da Cunha";"SHN";"1962";"10"
"Agricultural land";"FAO-6610-5110";"Thailand";"THA";"1962";"11980"
"Agricultural land";"FAO-6610-5110";"Gambia";"GMB";"1962";"525"
"Agricultural land";"FAO-6610-5110";"India";"IND";"1962";"176482"
"Agricultural land";"FAO-6610-5110";"Uruguay";"URY";"1962";"16249"
"Agricultural land";"FAO-6610-5110";"Singapore";"SGP";"1962";"14"
"Agricultural land";"FAO-6610-5110";"Hungary";"HUN";"1962";"7012"
"Agricultural land";"FAO-6610-5110";"Nigeria";"NGA";"1962";"53900"
"Agricultural land";"FAO-6610-5110";"United Arab Emirates";"ARE";"1962";"208"
"Agricultural land";"FAO-6610-5110";"Lesotho";"LSO";"1962";"2576"
"Agricultural land";"FAO-6610-5110";"Puerto Rico";"PRI";"1962";"601"
"Agricultural land";"FAO-6610-5110";"Qatar";"QAT";"1962";"51"
"Agricultural land";"FAO-6610-5110";"United States of America";"USA";"1962";"443991"
"Agricultural land";"FAO-6610-5110";"Tuvalu";"TUV";"1962";"2"
"Agricultural land";"FAO-6610-5110";"Saint Kitts and Nevis";"KNA";"1962";"20"
"Agricultural land";"FAO-6610-5110";"Bahamas";"BHS";"1963";"10"
"Agricultural land";"FAO-6610-5110";"Nigeria";"NGA";"1963";"56016.9"
"Agricultural land";"FAO-6610-5110";"Angola";"AGO";"1963";"57220"
"Agricultural land";"FAO-6610-5110";"Benin";"BEN";"1963";"1482"
"Agricultural land";"FAO-6610-5110";"Hong Kong";"HKG";"1963";"14"
"Agricultural land";"FAO-6610-5110";"Israel";"ISR";"1963";"522"
"Agricultural land";"FAO-6610-5110";"Cambodia";"KHM";"1963";"3542"
"Agricultural land";"FAO-6610-5110";"Republic of Korea";"KOR";"1963";"2100"
"Agricultural land";"FAO-6610-5110";"Mauritania";"MRT";"1963";"39523"
"Agricultural land";"FAO-6610-5110";"New Caledonia";"NCL";"1963";"261"
"Agricultural land";"FAO-6610-5110";"Paraguay";"PRY";"1963";"10640"
"Agricultural land";"FAO-6610-5110";"El Salvador";"SLV";"1963";"1258"
"Agricultural land";"FAO-6610-5110";"Tonga";"TON";"1963";"29"
"Agricultural land";"FAO-6610-5110";"Tanzania";"TZA";"1963";"27000"
"Agricultural land";"FAO-6610-5110";"United States of America";"USA";"1963";"441443"
"Agricultural land";"FAO-6610-5110";"British Virgin Islands";"VGB";"1963";"6"
"Agricultural land";"FAO-6610-5110";"Vietnam";"VNM";"1963";"6302"
"Agricultural land";"FAO-6610-5110";"Argentina";"ARG";"1963";"134875"
"Agricultural land";"FAO-6610-5110";"Comoros";"COM";"1963";"95"
"Agricultural land";"FAO-6610-5110";"Iraq";"IRQ";"1963";"8910"
"Agricultural land";"FAO-6610-5110";"Libya";"LBY";"1963";"11585"
"Agricultural land";"FAO-6610-5110";"French Polynesia";"PYF";"1963";"44"
"Agricultural land";"FAO-6610-5110";"Saint Vincent and the Grenadines";"VCT";"1963";"11"
"Agricultural land";"FAO-6610-5110";"Sierra Leone";"SLE";"1963";"2624"
"Agricultural land";"FAO-6610-5110";"Trinidad and Tobago";"TTO";"1963";"98"
"Agricultural land";"FAO-6610-5110";"Brunei Darussalam";"BRN";"1963";"21"
"Agricultural land";"FAO-6610-5110";"Cayman Islands";"CYM";"1963";"2.7"
"Agricultural land";"FAO-6610-5110";"Niue";"NIU";"1963";"3"
"Agricultural land";"FAO-6610-5110";"Nepal";"NPL";"1963";"3563"
"Agricultural land";"FAO-6610-5110";"Puerto Rico";"PRI";"1963";"605"
"Agricultural land";"FAO-6610-5110";"Uganda";"UGA";"1963";"9258"
"Agricultural land";"FAO-6610-5110";"Gambia";"GMB";"1963";"526"
"Agricultural land";"FAO-6610-5110";"Norway";"NOR";"1963";"1028"
"Agricultural land";"FAO-6610-5110";"Nauru";"NRU";"1963";"0.3"
"Agricultural land";"FAO-6610-5110";"Turkey";"TUR";"1963";"37370"
"Agricultural land";"FAO-6610-5110";"Kiribati";"KIR";"1963";"43"
"Agricultural land";"FAO-6610-5110";"Aruba";"ABW";"1963";"2"
"Agricultural land";"FAO-6610-5110";"Andorra";"AND";"1963";"26"
"Agricultural land";"FAO-6610-5110";"Namibia";"NAM";"1963";"38642"
"Agricultural land";"FAO-6610-5110";"Sao Tome and Principe";"STP";"1963";"35"
"Agricultural land";"FAO-6610-5110";"Honduras";"HND";"1963";"2995"
"Agricultural land";"FAO-6610-5110";"Antigua and Barbuda";"ATG";"1963";"10"
"Agricultural land";"FAO-6610-5110";"Canada";"CAN";"1963";"62717"
"Agricultural land";"FAO-6610-5110";"China";"CHN";"1963";"348854"
"Agricultural land";"FAO-6610-5110";"Guinea-Bissau";"GNB";"1963";"1358"
"Agricultural land";"FAO-6610-5110";"Lebanon";"LBN";"1963";"570"
"Agricultural land";"FAO-6610-5110";"Liberia";"LBR";"1963";"2581"
"Agricultural land";"FAO-6610-5110";"Mali";"MLI";"1963";"31708"
"Agricultural land";"FAO-6610-5110";"Cuba";"CUB";"1963";"4038"
"Agricultural land";"FAO-6610-5110";"Saint Kitts and Nevis";"KNA";"1963";"20"
"Agricultural land";"FAO-6610-5110";"Senegal";"SEN";"1963";"8747"
"Agricultural land";"FAO-6610-5110";"India";"IND";"1963";"176154"
"Agricultural land";"FAO-6610-5110";"Bangladesh";"BGD";"1963";"9480"
"Agricultural land";"FAO-6610-5110";"Indonesia";"IDN";"1963";"38550"
"Agricultural land";"FAO-6610-5110";"Malaysia";"MYS";"1963";"3275.87"
"Agricultural land";"FAO-6610-5110";"Cook Islands";"COK";"1963";"6"
"Agricultural land";"FAO-6610-5110";"Myanmar";"MMR";"1963";"10507"
"Agricultural land";"FAO-6610-5110";"Taiwan";"TWN";"1963";"890"
"Agricultural land";"FAO-6610-5110";"Bermuda";"BMU";"1963";"0.3"
"Agricultural land";"FAO-6610-5110";"Syrian Arab Republic";"SYR";"1963";"15041"
"Agricultural land";"FAO-6610-5110";"United Arab Emirates";"ARE";"1963";"208"
"Agricultural land";"FAO-6610-5110";"Austria";"AUT";"1963";"3489.8"
"Agricultural land";"FAO-6610-5110";"Burundi";"BDI";"1963";"1604"
"Agricultural land";"FAO-6610-5110";"Costa Rica";"CRI";"1963";"1420"
"Agricultural land";"FAO-6610-5110";"Saint Lucia";"LCA";"1963";"18"
"Agricultural land";"FAO-6610-5110";"Mongolia";"MNG";"1963";"140683"
"Agricultural land";"FAO-6610-5110";"San Marino";"SMR";"1963";"1"
"Agricultural land";"FAO-6610-5110";"Bolivia";"BOL";"1963";"29807"
"Agricultural land";"FAO-6610-5110";"Dominican Republic";"DOM";"1963";"2220"
"Agricultural land";"FAO-6610-5110";"Lao";"LAO";"1963";"1500"
"Agricultural land";"FAO-6610-5110";"Oman";"OMN";"1963";"1035"
"Agricultural land";"FAO-6610-5110";"Poland";"POL";"1963";"20184"
"Agricultural land";"FAO-6610-5110";"Zambia";"ZMB";"1963";"19404"
"Agricultural land";"FAO-6610-5110";"Chile";"CHL";"1963";"13726"
"Agricultural land";"FAO-6610-5110";"Grenada";"GRD";"1963";"22"
"Agricultural land";"FAO-6610-5110";"Sweden";"SWE";"1963";"3981"
"Agricultural land";"FAO-6610-5110";"Venezuela";"VEN";"1963";"19372"
"Agricultural land";"FAO-6610-5110";"Solomon Islands";"SLB";"1963";"55"
"Agricultural land";"FAO-6610-5110";"Liechtenstein";"LIE";"1963";"9"
"Agricultural land";"FAO-6610-5110";"Montserrat";"MSR";"1963";"5"
"Agricultural land";"FAO-6610-5110";"Rwanda";"RWA";"1963";"1335"
"Agricultural land";"FAO-6610-5110";"Panama";"PAN";"1963";"1644"
"Agricultural land";"FAO-6610-5110";"Greece";"GRC";"1963";"9021"
"Agricultural land";"FAO-6610-5110";"Madagascar";"MDG";"1963";"35195"
"Agricultural land";"FAO-6610-5110";"Philippines";"PHL";"1963";"7872"
"Agricultural land";"FAO-6610-5110";"Thailand";"THA";"1963";"12460"
"Agricultural land";"FAO-6610-5110";"Tunisia";"TUN";"1963";"8606"
"Agricultural land";"FAO-6610-5110";"Isle of Man";"IMN";"1963";"32.2"
"Agricultural land";"FAO-6610-5110";"Ireland";"IRL";"1963";"5671"
"Agricultural land";"FAO-6610-5110";"Singapore";"SGP";"1963";"13"
"Agricultural land";"FAO-6610-5110";"Vanuatu";"VUT";"1963";"105"
"Agricultural land";"FAO-6610-5110";"South Africa";"ZAF";"1963";"98995"
"Agricultural land";"FAO-6610-5110";"United Kingdom";"GBR";"1963";"19747"
"Agricultural land";"FAO-6610-5110";"Cape Verde";"CPV";"1963";"65"
"Agricultural land";"FAO-6610-5110";"Falkland Islands";"FLK";"1963";"1200"
"Agricultural land";"FAO-6610-5110";"Gabon";"GAB";"1963";"5225"
"Agricultural land";"FAO-6610-5110";"Guam";"GUM";"1963";"17"
"Agricultural land";"FAO-6610-5110";"Pakistan";"PAK";"1963";"35880"
"Agricultural land";"FAO-6610-5110";"Uruguay";"URY";"1963";"16141"
"Agricultural land";"FAO-6610-5110";"Netherlands";"NLD";"1963";"2289"
"Agricultural land";"FAO-6610-5110";"Somalia";"SOM";"1963";"43915"
"Agricultural land";"FAO-6610-5110";"Democratic Republic of the Congo";"COD";"1963";"25100"
"Agricultural land";"FAO-6610-5110";"Spain";"ESP";"1963";"33137"
"Agricultural land";"FAO-6610-5110";"Seychelles";"SYC";"1963";"5"
"Agricultural land";"FAO-6610-5110";"Brazil";"BRA";"1963";"164373"
"Agricultural land";"FAO-6610-5110";"Suriname";"SUR";"1963";"41"
"Agricultural land";"FAO-6610-5110";"Australia";"AUS";"1963";"479370"
"Agricultural land";"FAO-6610-5110";"Bahrain";"BHR";"1963";"7"
"Agricultural land";"FAO-6610-5110";"Ecuador";"ECU";"1963";"4720"
"Agricultural land";"FAO-6610-5110";"Algeria";"DZA";"1963";"44510"
"Agricultural land";"FAO-6610-5110";"Greenland";"GRL";"1963";"235"
"Agricultural land";"FAO-6610-5110";"Japan";"JPN";"1963";"7020"
"Agricultural land";"FAO-6610-5110";"Sri Lanka";"LKA";"1963";"2060"
"Agricultural land";"FAO-6610-5110";"Eswatini";"SWZ";"1963";"1474"
"Agricultural land";"FAO-6610-5110";"Yemen";"YEM";"1963";"23360"
"Agricultural land";"FAO-6610-5110";"Germany";"DEU";"1963";"19402"
"Agricultural land";"FAO-6610-5110";"France";"FRA";"1963";"34354"
"Agricultural land";"FAO-6610-5110";"Ghana";"GHA";"1963";"11700"
"Agricultural land";"FAO-6610-5110";"Malta";"MLT";"1963";"16"
"Agricultural land";"FAO-6610-5110";"Tokelau";"TKL";"1963";"0.4"
"Agricultural land";"FAO-6610-5110";"Guyana";"GUY";"1963";"1359"
"Agricultural land";"FAO-6610-5110";"Norfolk Island";"NFK";"1963";"1"
"Agricultural land";"FAO-6610-5110";"Democratic People's Republic of Korea";"PRK";"1963";"2380"
"Agricultural land";"FAO-6610-5110";"American Samoa";"ASM";"1963";"3"
"Agricultural land";"FAO-6610-5110";"Equatorial Guinea";"GNQ";"1963";"324"
"Agricultural land";"FAO-6610-5110";"Kuwait";"KWT";"1963";"135"
"Agricultural land";"FAO-6610-5110";"Maldives";"MDV";"1963";"5"
"Agricultural land";"FAO-6610-5110";"Mexico";"MEX";"1963";"98109"
"Agricultural land";"FAO-6610-5110";"Saint Helena, Ascension and Tristan da Cunha";"SHN";"1963";"10"
"Agricultural land";"FAO-6610-5110";"Chad";"TCD";"1963";"47900"
"Agricultural land";"FAO-6610-5110";"New Zealand";"NZL";"1963";"15893"
"Agricultural land";"FAO-6610-5110";"Barbados";"BRB";"1963";"19"
"Agricultural land";"FAO-6610-5110";"Haiti";"HTI";"1963";"1670"
"Agricultural land";"FAO-6610-5110";"Peru";"PER";"1963";"17430"
"Agricultural land";"FAO-6610-5110";"Palestine";"PSE";"1963";"366"
"Agricultural land";"FAO-6610-5110";"Timor-Leste";"TLS";"1963";"230"
"Agricultural land";"FAO-6610-5110";"Wallis and Futuna Islands";"WLF";"1963";"4"
"Agricultural land";"FAO-6610-5110";"Finland";"FIN";"1963";"2806.5"
"Agricultural land";"FAO-6610-5110";"Jamaica";"JAM";"1963";"535"
"Agricultural land";"FAO-6610-5110";"Samoa";"WSM";"1963";"57"
"Agricultural land";"FAO-6610-5110";"Mauritius";"MUS";"1963";"100"
"Agricultural land";"FAO-6610-5110";"Cyprus";"CYP";"1963";"405"
"Agricultural land";"FAO-6610-5110";"Egypt";"EGY";"1963";"2490"
"Agricultural land";"FAO-6610-5110";"Western Sahara";"ESH";"1963";"5000"
"Agricultural land";"FAO-6610-5110";"Guadeloupe";"GLP";"1963";"57"
"Agricultural land";"FAO-6610-5110";"French Guiana";"GUF";"1963";"6"
"Agricultural land";"FAO-6610-5110";"Jordan";"JOR";"1963";"1087"
"Agricultural land";"FAO-6610-5110";"Mozambique";"MOZ";"1963";"46670"
"Agricultural land";"FAO-6610-5110";"Martinique";"MTQ";"1963";"34"
"Agricultural land";"FAO-6610-5110";"Niger";"NER";"1963";"31500"
"Agricultural land";"FAO-6610-5110";"Saudi Arabia";"SAU";"1963";"86212"
"Agricultural land";"FAO-6610-5110";"Afghanistan";"AFG";"1963";"37810"
"Agricultural land";"FAO-6610-5110";"Italy";"ITA";"1963";"20510"
"Agricultural land";"FAO-6610-5110";"Togo";"TGO";"1963";"3070"
"Agricultural land";"FAO-6610-5110";"Morocco";"MAR";"1963";"23850"
"Agricultural land";"FAO-6610-5110";"Burkina Faso";"BFA";"1963";"8159"
"Agricultural land";"FAO-6610-5110";"Mayotte";"MYT";"1963";"15.02"
"Agricultural land";"FAO-6610-5110";"Botswana";"BWA";"1963";"26000"
"Agricultural land";"FAO-6610-5110";"Switzerland";"CHE";"1963";"1719.2"
"Agricultural land";"FAO-6610-5110";"Cameroon";"CMR";"1963";"7620"
"Agricultural land";"FAO-6610-5110";"Djibouti";"DJI";"1963";"1301"
"Agricultural land";"FAO-6610-5110";"Faroe Islands";"FRO";"1963";"3"
"Agricultural land";"FAO-6610-5110";"Malawi";"MWI";"1963";"3350"
"Agricultural land";"FAO-6610-5110";"Nicaragua";"NIC";"1963";"3468"
"Agricultural land";"FAO-6610-5110";"Papua New Guinea";"PNG";"1963";"495"
"Agricultural land";"FAO-6610-5110";"Turks and Caicos Islands";"TCA";"1963";"1"
"Agricultural land";"FAO-6610-5110";"Bulgaria";"BGR";"1963";"5693"
"Agricultural land";"FAO-6610-5110";"Denmark";"DNK";"1963";"3088"
"Agricultural land";"FAO-6610-5110";"Iran";"IRN";"1963";"59350"
"Agricultural land";"FAO-6610-5110";"Qatar";"QAT";"1963";"51"
"Agricultural land";"FAO-6610-5110";"Zimbabwe";"ZWE";"1963";"11155"
"Agricultural land";"FAO-6610-5110";"Albania";"ALB";"1963";"1233"
"Agricultural land";"FAO-6610-5110";"Bhutan";"BTN";"1963";"363"
"Agricultural land";"FAO-6610-5110";"Central African Republic";"CAF";"1963";"4756"
"Agricultural land";"FAO-6610-5110";"Dominica";"DMA";"1963";"17"
"Agricultural land";"FAO-6610-5110";"Iceland";"ISL";"1963";"2120"
"Agricultural land";"FAO-6610-5110";"Belize";"BLZ";"1963";"80"
"Agricultural land";"FAO-6610-5110";"Guatemala";"GTM";"1963";"2670"
"Agricultural land";"FAO-6610-5110";"Lesotho";"LSO";"1963";"2576"
"Agricultural land";"FAO-6610-5110";"Runion";"REU";"1963";"61"
"Agricultural land";"FAO-6610-5110";"Saint Pierre and Miquelon";"SPM";"1963";"3"
"Agricultural land";"FAO-6610-5110";"Fiji";"FJI";"1963";"228"
"Agricultural land";"FAO-6610-5110";"Tuvalu";"TUV";"1963";"2"
"Agricultural land";"FAO-6610-5110";"Guinea";"GIN";"1963";"14595"
"Agricultural land";"FAO-6610-5110";"Hungary";"HUN";"1963";"6984"
"Agricultural land";"FAO-6610-5110";"United States Virgin Islands";"VIR";"1963";"14"
"Agricultural land";"FAO-6610-5110";"Congo";"COG";"1963";"10542"
"Agricultural land";"FAO-6610-5110";"Kenya";"KEN";"1963";"25210"
"Agricultural land";"FAO-6610-5110";"Romania";"ROU";"1963";"14724"
"Agricultural land";"FAO-6610-5110";"Colombia";"COL";"1963";"41493"
"Agricultural land";"FAO-6610-5110";"Ivory Coast";"CIV";"1963";"15880"
"Agricultural land";"FAO-6610-5110";"Portugal";"PRT";"1963";"3887"
"Agricultural land";"FAO-6610-5110";"United Arab Emirates";"ARE";"1964";"208"
"Agricultural land";"FAO-6610-5110";"Cape Verde";"CPV";"1964";"65"
"Agricultural land";"FAO-6610-5110";"Paraguay";"PRY";"1964";"10772"
"Agricultural land";"FAO-6610-5110";"Bolivia";"BOL";"1964";"29878"
"Agricultural land";"FAO-6610-5110";"Cameroon";"CMR";"1964";"7680"
"Agricultural land";"FAO-6610-5110";"Germany";"DEU";"1964";"19458"
"Agricultural land";"FAO-6610-5110";"Saudi Arabia";"SAU";"1964";"86241"
"Agricultural land";"FAO-6610-5110";"Turks and Caicos Islands";"TCA";"1964";"1"
"Agricultural land";"FAO-6610-5110";"Yemen";"YEM";"1964";"23370"
"Agricultural land";"FAO-6610-5110";"Afghanistan";"AFG";"1964";"37873"
"Agricultural land";"FAO-6610-5110";"Canada";"CAN";"1964";"63154"
"Agricultural land";"FAO-6610-5110";"Thailand";"THA";"1964";"12690"
"Agricultural land";"FAO-6610-5110";"Saint Vincent and the Grenadines";"VCT";"1964";"11"
"Agricultural land";"FAO-6610-5110";"Nicaragua";"NIC";"1964";"3488"
"Agricultural land";"FAO-6610-5110";"Zambia";"ZMB";"1964";"19459"
"Agricultural land";"FAO-6610-5110";"Bangladesh";"BGD";"1964";"9520"
"Agricultural land";"FAO-6610-5110";"Gambia";"GMB";"1964";"527"
"Agricultural land";"FAO-6610-5110";"Ireland";"IRL";"1964";"5666"
"Agricultural land";"FAO-6610-5110";"Niger";"NER";"1964";"31500"
"Agricultural land";"FAO-6610-5110";"Suriname";"SUR";"1964";"46"
"Agricultural land";"FAO-6610-5110";"Cayman Islands";"CYM";"1964";"2.7"
"Agricultural land";"FAO-6610-5110";"Dominican Republic";"DOM";"1964";"2235"
"Agricultural land";"FAO-6610-5110";"France";"FRA";"1964";"34109"
"Agricultural land";"FAO-6610-5110";"Nigeria";"NGA";"1964";"56971.1"
"Agricultural land";"FAO-6610-5110";"Poland";"POL";"1964";"20130"
"Agricultural land";"FAO-6610-5110";"Togo";"TGO";"1964";"3070"
"Agricultural land";"FAO-6610-5110";"Taiwan";"TWN";"1964";"893"
"Agricultural land";"FAO-6610-5110";"Uruguay";"URY";"1964";"16084"
"Agricultural land";"FAO-6610-5110";"Malaysia";"MYS";"1964";"3338.02"
"Agricultural land";"FAO-6610-5110";"Cambodia";"KHM";"1964";"3595"
"Agricultural land";"FAO-6610-5110";"Mexico";"MEX";"1964";"98049"
"Agricultural land";"FAO-6610-5110";"Libya";"LBY";"1964";"11793"
"Agricultural land";"FAO-6610-5110";"Mozambique";"MOZ";"1964";"46678"
"Agricultural land";"FAO-6610-5110";"Malta";"MLT";"1964";"15"
"Agricultural land";"FAO-6610-5110";"Burundi";"BDI";"1964";"1605"
"Agricultural land";"FAO-6610-5110";"Belize";"BLZ";"1964";"80"
"Agricultural land";"FAO-6610-5110";"Ivory Coast";"CIV";"1964";"15980"
"Agricultural land";"FAO-6610-5110";"Turkey";"TUR";"1964";"37292"
"Agricultural land";"FAO-6610-5110";"Algeria";"DZA";"1964";"44164"
"Agricultural land";"FAO-6610-5110";"Mauritius";"MUS";"1964";"100"
"Agricultural land";"FAO-6610-5110";"Democratic People's Republic of Korea";"PRK";"1964";"2380"
"Agricultural land";"FAO-6610-5110";"Guinea";"GIN";"1964";"14571"
"Agricultural land";"FAO-6610-5110";"Aruba";"ABW";"1964";"2"
"Agricultural land";"FAO-6610-5110";"Hungary";"HUN";"1964";"6979"
"Agricultural land";"FAO-6610-5110";"Indonesia";"IDN";"1964";"38550"
"Agricultural land";"FAO-6610-5110";"Saint Lucia";"LCA";"1964";"18"
"Agricultural land";"FAO-6610-5110";"Lesotho";"LSO";"1964";"2578"
"Agricultural land";"FAO-6610-5110";"Qatar";"QAT";"1964";"51"
"Agricultural land";"FAO-6610-5110";"Democratic Republic of the Congo";"COD";"1964";"25130"
"Agricultural land";"FAO-6610-5110";"Costa Rica";"CRI";"1964";"1485"
"Agricultural land";"FAO-6610-5110";"Djibouti";"DJI";"1964";"1301"
"Agricultural land";"FAO-6610-5110";"Kenya";"KEN";"1964";"25215"
"Agricultural land";"FAO-6610-5110";"Sri Lanka";"LKA";"1964";"2103"
"Agricultural land";"FAO-6610-5110";"Myanmar";"MMR";"1964";"10620"
"Agricultural land";"FAO-6610-5110";"New Zealand";"NZL";"1964";"15916"
"Agricultural land";"FAO-6610-5110";"Panama";"PAN";"1964";"1648"
"Agricultural land";"FAO-6610-5110";"Iran";"IRN";"1964";"59410"
"Agricultural land";"FAO-6610-5110";"Mali";"MLI";"1964";"31713"
"Agricultural land";"FAO-6610-5110";"Antigua and Barbuda";"ATG";"1964";"9"
"Agricultural land";"FAO-6610-5110";"Malawi";"MWI";"1964";"3400"
"Agricultural land";"FAO-6610-5110";"Montserrat";"MSR";"1964";"4"
"Agricultural land";"FAO-6610-5110";"Puerto Rico";"PRI";"1964";"585"
"Agricultural land";"FAO-6610-5110";"Oman";"OMN";"1964";"1036"
"Agricultural land";"FAO-6610-5110";"Cuba";"CUB";"1964";"4755"
"Agricultural land";"FAO-6610-5110";"Jordan";"JOR";"1964";"1091"
"Agricultural land";"FAO-6610-5110";"Lebanon";"LBN";"1964";"580"
"Agricultural land";"FAO-6610-5110";"Mauritania";"MRT";"1964";"39523"
"Agricultural land";"FAO-6610-5110";"Solomon Islands";"SLB";"1964";"55"
"Agricultural land";"FAO-6610-5110";"Western Sahara";"ESH";"1964";"5000"
"Agricultural land";"FAO-6610-5110";"Niue";"NIU";"1964";"3"
"Agricultural land";"FAO-6610-5110";"Fiji";"FJI";"1964";"228"
"Agricultural land";"FAO-6610-5110";"Norfolk Island";"NFK";"1964";"1"
"Agricultural land";"FAO-6610-5110";"Portugal";"PRT";"1964";"3893"
"Agricultural land";"FAO-6610-5110";"Seychelles";"SYC";"1964";"5"
"Agricultural land";"FAO-6610-5110";"Tunisia";"TUN";"1964";"8669"
"Agricultural land";"FAO-6610-5110";"United States of America";"USA";"1964";"439012"
"Agricultural land";"FAO-6610-5110";"Switzerland";"CHE";"1964";"1710.4"
"Agricultural land";"FAO-6610-5110";"French Guiana";"GUF";"1964";"5"
"Agricultural land";"FAO-6610-5110";"Guam";"GUM";"1964";"17"
"Agricultural land";"FAO-6610-5110";"Liechtenstein";"LIE";"1964";"9"
"Agricultural land";"FAO-6610-5110";"Namibia";"NAM";"1964";"38646"
"Agricultural land";"FAO-6610-5110";"Tonga";"TON";"1964";"29"
"Agricultural land";"FAO-6610-5110";"Nauru";"NRU";"1964";"0.3"
