land_type,county,year,region,number,average_area,total_volume_eur,price_min,price_max,price_per_unit_min,price_per_unit_max,price_per_unit_median,avg_price_eur,standard_deviation
Farmland,Võru maakond,2007,Setomaa vald,14,4.4,38219,639,9587,116.2,1297.22,705.74,667.27,360.49
Farmland,Võru maakond,2007,Võru vald,14,12.8,190133,1278,66208,236.27,2360.37,850.22,889.72,578.65
Farmland,Harju maakond,2008,Lääne-Harju vald,17,10.5,161769,482,27172,95.24,2515.78,943.14,945.11,524.09
Farmland,Hiiu maakond,2008,Hiiumaa vald,10,8.7,77586,1278,22369,231.56,1278.23,955.28,809.78,356.22
Farmland,Jõgeva maakond,2008,Jõgeva vald,41,12.2,575340,760,59502,145.06,2236.91,958.68,1039.64,748.35
Farmland,Jõgeva maakond,2008,Mustvee vald,5,13.4,13869,1278,4154,88.77,863.67,696.73,528.46,385.48
Farmland,Jõgeva maakond,2008,Põltsamaa vald,10,18.0,255384,3196,76694,319.24,1872.5,1330.13,1203.0,555.17
Farmland,Järva maakond,2008,Järva vald,26,16.8,273406,1329,32522,166.12,1784.55,783.64,756.9,481.24
Farmland,Järva maakond,2008,Türi vald,9,13.9,148441,4154,31956,472.08,1563.06,1182.37,1118.98,418.96
Farmland,Lääne maakond,2008,Lääne-Nigula vald,26,10.0,222823,690,63488,132.78,1917.35,742.53,756.39,442.92
Farmland,Lääne-Viru maakond,2008,Kadrina vald,6,17.0,62896,3009,36928,150.31,1244.63,479.34,626.61,465.31
Farmland,Lääne-Viru maakond,2008,Rakvere vald,13,11.8,159198,3643,46016,604.5,1634.78,1115.68,1041.16,296.62
Farmland,Lääne-Viru maakond,2008,Tapa vald,12,22.6,190492,2429,36430,80.5,2648.27,889.66,1012.99,759.23
Farmland,Lääne-Viru maakond,2008,Vinni vald,9,14.1,120717,2828,53047,182.45,2384.76,958.67,1080.59,709.21
Farmland,Lääne-Viru maakond,2008,Väike-Maarja vald,9,14.8,122857,3835,28121,154.63,1406.06,1266.17,1066.08,429.58
Farmland,Põlva maakond,2008,Kanepi vald,9,15.3,100808,2237,25565,369.43,1533.88,960.8,972.64,338.83
Farmland,Põlva maakond,2008,Põlva vald,13,10.8,185644,2556,42246,405.41,1916.77,1278.23,1218.18,401.15
Farmland,Põlva maakond,2008,Räpina vald,10,13.4,105038,639,34455,101.45,2204.95,586.27,877.43,710.52
Farmland,Pärnu maakond,2008,Lääneranna vald,17,8.6,113348,320,31181,129.38,1597.79,864.87,790.94,351.2
Farmland,Pärnu maakond,2008,Põhja-Pärnumaa vald,27,18.1,250694,1076,26596,93.88,2060.07,511.29,642.89,525.35
Farmland,Pärnu maakond,2008,Pärnu linn,11,11.1,134684,1278,25629,66.89,1917.35,1170.25,1230.32,556.37
Farmland,Pärnu maakond,2008,Saarde vald,11,16.7,162393,5034,31240,192.38,1917.35,1042.26,1012.99,513.84
Farmland,Pärnu maakond,2008,Tori vald,6,8.3,41990,2493,12782,514.23,1250.72,774.97,820.91,266.75
Farmland,Rapla maakond,2008,Kehtna vald,12,39.9,607933,1863,330020,319.56,1392.5,1277.87,1018.16,411.1
Farmland,Rapla maakond,2008,Kohila vald,9,29.6,186637,959,53047,322.26,2819.1,906.28,928.77,758.02
Farmland,Rapla maakond,2008,Märjamaa vald,16,17.5,296876,2205,88351,237.35,1917.35,1014.15,1050.29,396.3
Farmland,Rapla maakond,2008,Rapla vald,15,13.3,131107,1278,31956,287.03,1227.18,639.12,696.55,327.96
Farmland,Saare maakond,2008,Saaremaa vald,47,6.1,275692,639,25565,91.17,2411.76,862.81,928.4,401.27
Farmland,Tartu maakond,2008,Elva vald,20,12.4,285066,993,76694,191.73,2324.06,1236.23,1094.44,666.91
Farmland,Tartu maakond,2008,Kambja vald,5,6.7,21014,1278,12961,335.7,1579.31,558.18,720.79,492.69
Farmland,Tartu maakond,2008,Kastre vald,5,11.4,52106,785,23008,63.91,1813.1,1217.36,1079.52,753.7
Farmland,Tartu maakond,2008,Peipsiääre vald,9,6.6,76323,1278,22241,430.38,1917.35,1261.78,1122.45,522.44
Farmland,Tartu maakond,2008,Tartu vald,18,8.7,190777,1003,43773,253.62,2157.68,1358.12,1211.08,762.98
Farmland,Valga maakond,2008,Tõrva vald,15,14.1,183424,1278,33873,267.69,1941.62,921.19,885.44,533.2
Farmland,Viljandi maakond,2008,Mulgi vald,30,17.1,598284,2237,51129,619.87,2452.9,1218.89,1174.53,327.3
Farmland,Viljandi maakond,2008,Põhja-Sakala vald,18,14.4,228125,1342,55399,205.82,1410.29,875.15,886.9,326.47
Farmland,Viljandi maakond,2008,Viljandi vald,34,13.5,557616,2397,74777,572.34,2496.86,1197.36,1181.13,401.33
Farmland,Võru maakond,2008,Antsla vald,15,10.4,164693,959,25948,121.66,1853.44,1060.46,1024.41,524.98
Farmland,Võru maakond,2008,Rõuge vald,9,6.7,81622,3196,14073,894.76,2208.93,1253.17,1342.33,418.33
Farmland,Võru maakond,2008,Setomaa vald,6,3.8,16745,959,4870,159.25,1278.23,958.68,829.76,514.56
Farmland,Võru maakond,2008,Võru vald,18,9.9,205144,1278,44738,381.56,1778.62,1080.86,1078.45,416.33
Farmland,Harju maakond,2009,Anija vald,8,12.7,96706,2556,38820,768.89,1212.87,958.71,959.6,172.24
Farmland,Harju maakond,2009,Lääne-Harju vald,13,11.4,118902,1694,27579,328.83,2778.77,831.02,874.79,665.67
Farmland,Hiiu maakond,2009,Hiiumaa vald,15,6.9,46137,314,17256,120.42,1673.08,206.17,473.25,538.9
Farmland,Jõgeva maakond,2009,Jõgeva vald,13,11.4,155651,1795,42246,333.04,1757.57,1141.28,996.15,469.73
Farmland,Jõgeva maakond,2009,Mustvee vald,6,11.8,74005,639,42421,122.37,1597.79,697.19,835.63,658.56
Farmland,Jõgeva maakond,2009,Põltsamaa vald,8,11.0,120650,963,57520,221.31,2320.08,934.29,1090.69,843.22
Farmland,Järva maakond,2009,Järva vald,16,17.5,223482,3196,57607,252.76,1278.23,861.67,822.09,323.87
Farmland,Järva maakond,2009,Paide linn,12,27.6,108672,2112,25961,140.61,1278.23,304.5,398.1,316.86
Farmland,Lääne maakond,2009,Lääne-Nigula vald,17,13.2,178336,1139,33129,79.96,1280.22,908.89,836.26,296.08
Farmland,Lääne-Viru maakond,2009,Kadrina vald,9,28.6,198643,831,76214,94.94,830.85,766.94,657.66,254.42
Farmland,Lääne-Viru maakond,2009,Rakvere vald,6,20.7,129980,1035,53980,191.74,1320.44,1005.66,904.62,434.22
Farmland,Lääne-Viru maakond,2009,Vinni vald,11,18.3,109173,2556,21254,97.46,1282.96,826.95,740.37,382.95
Farmland,Lääne-Viru maakond,2009,Väike-Maarja vald,25,15.3,411432,1278,44544,148.63,1479.44,1282.2,1108.25,395.52
Farmland,Põlva maakond,2009,Kanepi vald,5,14.8,39082,2013,13421,306.6,2203.85,691.47,960.62,732.64
Farmland,Põlva maakond,2009,Põlva vald,18,10.2,189163,2199,25565,626.05,2130.39,1028.71,1113.89,402.27
Farmland,Pärnu maakond,2009,Lääneranna vald,7,14.5,50848,2403,12782,158.15,933.77,639.12,591.49,235.45
Farmland,Pärnu maakond,2009,Põhja-Pärnumaa vald,14,19.6,219946,2556,48688,80.49,1023.42,1023.28,799.98,354.45
Farmland,Pärnu maakond,2009,Pärnu linn,13,11.0,153766,4474,23105,615.45,1748.71,1085.02,1161.52,340.63
Farmland,Rapla maakond,2009,Kehtna vald,5,5.8,26764,1646,9906,427.63,1110.57,958.67,860.54,267.9
Farmland,Rapla maakond,2009,Kohila vald,13,7.5,56272,639,8948,70.54,2487.58,784.94,993.66,844.29
Farmland,Rapla maakond,2009,Märjamaa vald,23,12.6,228400,3515,42501,183.13,1726.84,798.91,865.41,377.08
Farmland,Rapla maakond,2009,Rapla vald,7,14.0,83293,2301,21219,206.17,1181.96,1003.44,858.92,326.91
Farmland,Saare maakond,2009,Muhu vald,5,8.5,49276,2556,25848,897.01,1278.23,1217.5,1105.07,183.84
Farmland,Saare maakond,2009,Saaremaa vald,58,15.5,1379993,839,140580,120.81,2274.43,1052.81,1203.92,591.09
Farmland,Tartu maakond,2009,Elva vald,23,20.3,352652,951,120729,102.3,1642.21,958.67,842.69,489.79
Farmland,Tartu maakond,2009,Kastre vald,11,28.3,356654,1570,228724,401.12,1917.35,672.76,972.31,501.72
Farmland,Tartu maakond,2009,Tartu vald,19,8.5,151573,959,25629,200.98,2662.99,713.22,856.02,618.55
Farmland,Valga maakond,2009,Tõrva vald,6,12.4,131431,4793,44738,1114.74,1993.68,1757.58,1656.58,304.73
Farmland,Viljandi maakond,2009,Mulgi vald,17,19.6,390741,3835,141007,639.12,2700.49,1099.56,1188.04,431.86
Farmland,Viljandi maakond,2009,Põhja-Sakala vald,12,9.8,151319,3196,33106,609.84,2800.07,1107.26,1223.09,635.16
Farmland,Viljandi maakond,2009,Viljandi vald,22,9.9,232056,1981,30358,185.94,1906.94,1143.86,1067.74,601.23
Farmland,Võru maakond,2009,Antsla vald,5,9.7,66058,3196,21260,288.67,1780.59,1656.89,1356.99,631.73
Farmland,Võru maakond,2009,Rõuge vald,7,7.5,47998,1917,13421,222.43,1677.68,958.67,940.86,468.6
Farmland,Võru maakond,2009,Võru vald,8,10.4,68787,821,24286,200.98,1406.06,624.24,754.47,534.71
Farmland,Harju maakond,2010,Anija vald,6,15.0,60355,1917,23744,237.88,1041.52,681.55,679.19,261.05
Farmland,Harju maakond,2010,Jõelähtme vald,8,13.8,68449,639,30070,64.04,1369.54,432.14,541.54,529.95
Farmland,Harju maakond,2010,Kose vald,5,5.9,46975,1598,16617,700.79,1958.98,1532.81,1437.17,541.41
Farmland,Harju maakond,2010,Kuusalu vald,5,21.5,102507,7457,45569,348.08,1702.88,903.19,1069.0,541.88
Farmland,Harju maakond,2010,Lääne-Harju vald,15,14.2,216574,2499,68411,346.41,1917.35,801.38,893.53,389.53
Farmland,Harju maakond,2010,Raasiku vald,6,19.2,71136,5049,18570,231.24,2617.35,862.95,1068.46,824.34
Farmland,Harju maakond,2010,Saue vald,5,20.9,87438,4921,33745,641.38,1151.69,829.41,823.03,208.39
Farmland,Hiiu maakond,2010,Hiiumaa vald,12,12.4,112478,895,57520,203.54,1452.54,595.29,664.58,364.27
Farmland,Ida-Viru maakond,2010,Narva-Jõesuu linn,9,21.2,162905,256,88741,90.02,1597.37,910.12,878.14,538.11
Farmland,Ida-Viru maakond,2010,Toila vald,8,13.1,39657,575,15856,237.69,958.67,319.56,451.32,264.78
Farmland,Jõgeva maakond,2010,Jõgeva vald,28,14.9,426052,959,33618,203.97,1597.79,1007.87,1073.14,318.8
Farmland,Jõgeva maakond,2010,Põltsamaa vald,12,19.9,366101,2729,94525,769.18,1972.03,1272.54,1377.02,425.4
Farmland,Järva maakond,2010,Järva vald,17,13.3,127926,1470,24864,114.39,1354.06,716.5,657.44,313.97
Farmland,Järva maakond,2010,Türi vald,9,11.1,66852,1278,23967,215.55,892.44,731.81,672.24,199.14
Farmland,Lääne maakond,2010,Lääne-Nigula vald,24,10.2,149426,390,33353,63.08,1227.1,585.86,591.61,397.95
Farmland,Lääne-Viru maakond,2010,Haljala vald,8,25.4,260573,791,64215,183.08,1634.57,1246.28,1160.7,437.42
Farmland,Lääne-Viru maakond,2010,Kadrina vald,6,12.0,43428,3196,19014,265.86,1169.12,957.88,806.11,347.44
Farmland,Lääne-Viru maakond,2010,Rakvere vald,12,10.9,129353,3643,44738,581.02,1429.79,955.44,927.2,245.21
Farmland,Lääne-Viru maakond,2010,Tapa vald,6,10.2,45067,1917,14070,416.82,1150.41,590.6,683.06,268.67
Farmland,Lääne-Viru maakond,2010,Vinni vald,11,8.6,79595,1254,19173,227.58,1972.58,829.3,899.19,458.41
Farmland,Lääne-Viru maakond,2010,Väike-Maarja vald,15,17.5,193977,2805,31317,112.95,1765.32,807.39,832.26,470.33
Farmland,Põlva maakond,2010,Kanepi vald,8,8.8,66178,1286,19173,639.11,1222.8,943.79,900.92,244.69
Farmland,Põlva maakond,2010,Põlva vald,21,12.7,309696,1278,48458,235.4,1988.36,1027.01,1130.27,435.97
Farmland,Põlva maakond,2010,Räpina vald,6,8.4,49781,2109,32020,319.56,1354.47,980.89,898.86,459.04
Farmland,Pärnu maakond,2010,Häädemeeste vald,10,14.5,110312,2556,30038,555.75,959.38,831.78,812.18,148.33
Farmland,Pärnu maakond,2010,Lääneranna vald,17,10.6,129373,1264,33697,323.15,958.67,527.81,626.11,171.43
Farmland,Pärnu maakond,2010,Põhja-Pärnumaa vald,14,7.7,88607,1278,11824,447.38,1443.1,873.03,840.89,316.96
Farmland,Pärnu maakond,2010,Pärnu linn,9,22.2,122698,2556,38347,214.9,968.59,788.06,692.11,219.48
Farmland,Pärnu maakond,2010,Saarde vald,7,23.9,224547,11052,75294,1320.89,1366.33,1347.76,1347.86,17.52
Farmland,Pärnu maakond,2010,Tori vald,8,12.2,81363,1278,23519,255.65,1005.54,863.15,728.05,309.7
Farmland,Rapla maakond,2010,Kehtna vald,9,11.3,97910,2889,31329,639.12,1278.23,929.78,975.6,279.98
Farmland,Rapla maakond,2010,Märjamaa vald,15,13.1,78774,1238,9587,115.01,1269.77,584.05,559.27,331.64
Farmland,Rapla maakond,2010,Rapla vald,15,24.8,359841,3196,128196,330.81,1271.79,625.32,726.0,288.67
Farmland,Saare maakond,2010,Saaremaa vald,39,6.9,199811,320,31367,73.29,1589.84,670.4,719.32,287.24
Farmland,Tartu maakond,2010,Elva vald,20,10.7,231209,3012,44187,209.91,1689.97,958.68,1050.41,429.61
Farmland,Tartu maakond,2010,Kastre vald,12,13.7,205577,959,64364,92.18,2155.53,972.07,1044.51,567.09
Farmland,Tartu maakond,2010,Tartu vald,20,15.1,474182,1917,262191,268.57,2752.37,873.91,1095.53,687.04
Farmland,Valga maakond,2010,Tõrva vald,9,9.0,63041,1087,14380,319.1,1300.19,743.16,759.15,356.48
Farmland,Viljandi maakond,2010,Mulgi vald,10,11.8,83155,1598,26843,369.86,930.75,716.0,674.77,180.52
Farmland,Viljandi maakond,2010,Põhja-Sakala vald,9,8.4,71926,3196,16617,215.19,1278.23,1221.84,1025.67,347.06
Farmland,Viljandi maakond,2010,Viljandi vald,62,13.6,810415,895,58799,205.77,2389.22,849.6,907.48,359.17
Farmland,Võru maakond,2010,Antsla vald,5,7.8,31956,2556,15147,374.85,1060.46,870.02,801.76,289.76
Farmland,Võru maakond,2010,Rõuge vald,5,9.8,46926,1063,20452,128.85,1549.37,952.33,880.3,510.42
Farmland,Võru maakond,2010,Setomaa vald,7,3.0,12322,767,3196,259.28,939.88,639.12,604.1,239.78
Farmland,Võru maakond,2010,Võru vald,5,5.4,23903,1917,9421,464.09,1278.23,711.71,881.95,373.99
Farmland,Harju maakond,2011,Kose vald,7,6.7,69645,4285,19900,931.52,2500.0,1279.02,1489.93,579.71
Farmland,Harju maakond,2011,Lääne-Harju vald,6,8.8,54387,3640,19680,908.17,1420.91,1184.45,1145.2,196.76
Farmland,Harju maakond,2011,Saue vald,17,11.0,209781,4240,25770,497.02,2616.24,1068.97,1282.35,557.63
Farmland,Hiiu maakond,2011,Hiiumaa vald,36,18.8,505200,256,127824,66.49,2228.1,618.26,647.71,507.3
Farmland,Ida-Viru maakond,2011,Alutaguse vald,7,17.1,123290,5000,58976,605.07,1099.89,1039.5,947.42,210.39
Farmland,Jõgeva maakond,2011,Jõgeva vald,40,16.0,1066503,2150,114348,571.43,2676.77,1656.6,1651.21,513.67
Farmland,Jõgeva maakond,2011,Mustvee vald,27,13.2,521058,2400,74028,306.12,1964.83,1532.57,1468.19,390.67
Farmland,Jõgeva maakond,2011,Põltsamaa vald,43,13.0,836754,877,118028,248.76,2000.0,1212.12,1284.0,488.58
Farmland,Järva maakond,2011,Järva vald,105,17.7,1315634,1200,71737,107.57,2222.22,641.71,789.67,520.27
Farmland,Järva maakond,2011,Paide linn,13,18.4,170215,1344,33554,81.21,2002.5,800.16,803.04,588.59
Farmland,Järva maakond,2011,Türi vald,29,10.4,290853,1960,45265,369.05,1600.0,1012.29,968.61,254.26
Farmland,Lääne maakond,2011,Haapsalu linn,9,5.5,35043,639,8000,128.0,1240.31,1003.77,752.65,443.01
Farmland,Lääne maakond,2011,Lääne-Nigula vald,44,14.0,525380,480,72900,122.61,2354.63,632.7,790.96,551.58
Farmland,Lääne-Viru maakond,2011,Haljala vald,15,14.4,301423,1732,53548,569.54,2200.0,1500.0,1315.06,629.28
Farmland,Lääne-Viru maakond,2011,Kadrina vald,9,24.8,172229,959,75000,340.07,1917.38,524.42,837.06,517.27
Farmland,Lääne-Viru maakond,2011,Rakvere vald,13,16.0,227953,1624,127823,268.43,1521.43,1089.29,1013.51,337.29
Farmland,Lääne-Viru maakond,2011,Tapa vald,7,11.0,89504,6045,25564,959.52,1940.88,1057.03,1216.96,343.65
Farmland,Lääne-Viru maakond,2011,Vinni vald,58,15.1,1095698,1843,95420,163.19,2512.37,1100.64,1204.04,553.3
Farmland,Lääne-Viru maakond,2011,Viru-Nigula vald,5,6.9,28692,1530,7905,639.12,1621.62,750.0,916.9,399.76
Farmland,Lääne-Viru maakond,2011,Väike-Maarja vald,44,11.8,770705,2300,100212,639.12,2100.0,1395.66,1404.2,555.05
Farmland,Põlva maakond,2011,Kanepi vald,7,11.0,106204,5164,40500,1022.57,1500.0,1389.38,1321.53,176.74
Farmland,Põlva maakond,2011,Põlva vald,24,8.9,237890,1000,32000,200.0,1951.92,1230.19,1127.07,466.98
Farmland,Põlva maakond,2011,Räpina vald,11,8.9,122064,2278,37850,83.14,2500.0,1570.68,1417.24,599.0
Farmland,Pärnu maakond,2011,Häädemeeste vald,10,6.9,54057,2685,10410,255.5,1376.15,1034.31,962.22,407.74
Farmland,Pärnu maakond,2011,Lääneranna vald,28,11.2,348610,2300,45431,323.15,2174.92,957.08,995.5,387.3
Farmland,Pärnu maakond,2011,Põhja-Pärnumaa vald,27,15.5,519605,2745,84025,98.34,2888.7,1000.0,1297.27,692.58
Farmland,Pärnu maakond,2011,Pärnu linn,29,22.6,843501,2000,182680,207.18,2614.77,1039.17,1159.23,639.91
Farmland,Pärnu maakond,2011,Tori vald,37,12.7,439157,1600,30200,241.33,2803.74,894.76,983.25,533.99
Farmland,Rapla maakond,2011,Kehtna vald,9,16.5,194587,3540,42608,658.48,2042.01,1100.0,1215.75,425.11
Farmland,Rapla maakond,2011,Märjamaa vald,37,14.3,688619,767,185653,95.52,2075.96,1019.37,1221.37,483.08
Farmland,Rapla maakond,2011,Rapla vald,24,9.1,195768,1000,47000,319.9,1686.02,751.44,789.56,415.21
Farmland,Saare maakond,2011,Muhu vald,11,5.0,77504,1700,17920,809.52,2000.0,1200.0,1349.76,530.64
Farmland,Saare maakond,2011,Saaremaa vald,64,6.5,392947,1363,39501,248.54,1996.66,954.34,919.58,349.53
Farmland,Tartu maakond,2011,Elva vald,25,7.6,240264,688,32160,160.9,2702.7,1500.0,1343.8,653.63
Farmland,Tartu maakond,2011,Kambja vald,6,10.6,64594,3000,16000,304.26,2349.71,942.73,1171.63,776.07
Farmland,Tartu maakond,2011,Kastre vald,5,9.2,84146,5500,47866,996.38,2890.46,1278.33,1564.36,754.89
Farmland,Tartu maakond,2011,Peipsiääre vald,6,9.9,64019,5150,22369,837.99,1294.5,1054.42,1069.43,176.15
Farmland,Tartu maakond,2011,Tartu vald,50,11.0,1027551,2050,84714,490.69,2622.92,1845.73,1732.84,544.31
Farmland,Valga maakond,2011,Otepää vald,9,9.7,91104,5000,13560,848.9,1506.02,1079.62,1089.28,200.06
Farmland,Valga maakond,2011,Tõrva vald,13,25.5,527463,2077,339683,559.44,1795.79,1719.94,1355.51,493.69
Farmland,Valga maakond,2011,Valga vald,5,15.1,129104,13720,39216,1278.2,2213.79,1760.14,1745.06,333.95
Farmland,Viljandi maakond,2011,Mulgi vald,49,14.7,988104,2940,111696,356.29,1915.89,1600.0,1462.68,334.07
Farmland,Viljandi maakond,2011,Põhja-Sakala vald,39,9.1,459096,1000,38000,411.52,1600.0,1322.75,1278.24,350.14
Farmland,Viljandi maakond,2011,Viljandi vald,93,10.9,1479614,3300,61900,442.12,1611.28,1600.0,1459.8,260.61
Farmland,Võru maakond,2011,Antsla vald,6,8.4,52267,1500,16246,170.65,1406.0,1194.66,1021.82,457.58
Farmland,Võru maakond,2011,Võru vald,15,9.5,139310,1500,29100,319.9,1597.81,1078.77,1059.39,451.07
Farmland,Harju maakond,2012,Kose vald,11,9.1,159197,4212,29500,720.0,3256.04,1456.95,1621.71,708.03
Farmland,Harju maakond,2012,Kuusalu vald,10,10.2,116557,1000,25812,294.99,2381.04,1153.61,1173.76,635.71
Farmland,Harju maakond,2012,Lääne-Harju vald,13,7.2,112680,3600,19838,654.55,2815.01,1200.0,1281.88,512.73
Farmland,Harju maakond,2012,Raasiku vald,11,18.5,250495,2500,45156,746.27,2125.68,1200.0,1256.86,339.25
Farmland,Harju maakond,2012,Saue vald,5,8.0,40642,6500,11000,577.81,1400.0,1186.13,1119.87,329.63
Farmland,Hiiu maakond,2012,Hiiumaa vald,10,7.6,61871,2605,16000,478.47,1548.27,1022.64,1019.59,351.38
Farmland,Ida-Viru maakond,2012,Alutaguse vald,9,8.2,93550,2210,24760,653.89,2000.0,1124.44,1207.57,401.62
Farmland,Ida-Viru maakond,2012,Lüganuse vald,13,12.7,168629,3200,38148,556.52,2000.0,1100.0,1076.92,471.64
Farmland,Ida-Viru maakond,2012,Narva-Jõesuu linn,5,19.0,63200,2200,28400,492.17,731.2,524.32,595.85,117.23
Farmland,Jõgeva maakond,2012,Jõgeva vald,55,10.6,1022549,639,88230,199.69,3000.0,1865.67,1724.62,544.71
Farmland,Jõgeva maakond,2012,Mustvee vald,11,10.7,140008,1000,27529,334.45,2349.95,1036.87,1178.45,647.44
Farmland,Jõgeva maakond,2012,Põltsamaa vald,33,9.3,566592,1900,100000,499.38,3493.01,1600.0,1626.74,659.03
Farmland,Järva maakond,2012,Järva vald,69,15.9,1570066,4000,130460,220.97,2750.07,1600.0,1688.59,703.43
Farmland,Järva maakond,2012,Paide linn,9,8.1,84438,1259,22100,153.91,2276.42,1000.0,1096.44,733.09
Farmland,Järva maakond,2012,Türi vald,32,10.5,485793,2565,56822,354.61,2100.0,1500.0,1397.37,393.26
Farmland,Lääne maakond,2012,Haapsalu linn,16,12.2,195285,1700,49000,314.97,1728.97,1148.78,1121.73,377.6
Farmland,Lääne maakond,2012,Lääne-Nigula vald,54,11.5,526611,480,43400,137.25,1497.89,968.84,838.87,389.17
Farmland,Lääne-Viru maakond,2012,Haljala vald,26,15.4,569614,584,104000,118.38,2988.51,1812.66,1411.86,1024.41
Farmland,Lääne-Viru maakond,2012,Kadrina vald,11,17.2,181649,2000,75255,156.25,2200.0,954.48,1021.85,648.94
Farmland,Lääne-Viru maakond,2012,Rakvere vald,21,12.5,369522,1000,50000,110.03,3363.68,1515.15,1520.0,757.88
Farmland,Lääne-Viru maakond,2012,Vinni vald,39,16.1,899731,2000,114000,100.0,2332.36,1354.24,1385.27,636.98
Farmland,Lääne-Viru maakond,2012,Viru-Nigula vald,41,17.0,932456,2811,57634,950.06,1976.43,1332.56,1323.09,138.78
Farmland,Lääne-Viru maakond,2012,Väike-Maarja vald,24,11.1,346094,1000,37950,323.42,2492.21,1276.2,1321.58,522.81
Farmland,Põlva maakond,2012,Kanepi vald,15,8.1,188282,1580,37000,605.36,1900.0,1600.0,1437.18,345.84
Farmland,Põlva maakond,2012,Põlva vald,29,9.0,433555,1200,35660,500.0,3300.0,1700.0,1774.22,659.51
Farmland,Põlva maakond,2012,Räpina vald,11,19.5,374127,4000,102170,982.8,3372.98,1635.47,1795.27,696.84
Farmland,Pärnu maakond,2012,Häädemeeste vald,7,7.5,86184,2500,40948,1243.78,1899.31,1518.83,1542.73,220.83
Farmland,Pärnu maakond,2012,Lääneranna vald,21,17.6,458204,320,192544,129.55,2200.0,984.41,1084.24,465.35
Farmland,Pärnu maakond,2012,Põhja-Pärnumaa vald,38,13.1,834529,2200,77220,285.11,3078.13,1588.56,1719.82,708.26
Farmland,Pärnu maakond,2012,Pärnu linn,26,9.9,329380,1300,56110,407.43,2926.83,1286.57,1260.51,573.22
Farmland,Pärnu maakond,2012,Saarde vald,7,11.8,88902,4750,22968,830.07,1600.0,1139.76,1143.32,237.0
Farmland,Pärnu maakond,2012,Tori vald,11,12.6,160979,2000,35000,723.24,1717.94,1217.11,1165.1,278.67
Farmland,Rapla maakond,2012,Kehtna vald,16,12.6,284827,3100,61500,725.98,2000.0,1398.51,1383.32,397.05
Farmland,Rapla maakond,2012,Kohila vald,9,12.5,205901,9587,55386,1610.9,2891.93,1700.0,1956.77,412.21
Farmland,Rapla maakond,2012,Märjamaa vald,44,15.9,825729,1519,138270,150.4,2500.0,1102.94,1247.99,550.95
Farmland,Rapla maakond,2012,Rapla vald,31,15.3,459425,1500,61525,266.9,2366.67,963.86,1079.81,553.14
Farmland,Saare maakond,2012,Muhu vald,18,6.4,117342,1600,20000,776.7,1225.3,1038.29,1033.29,104.06
Farmland,Saare maakond,2012,Saaremaa vald,71,11.6,1569720,940,176583,312.68,2488.18,1200.0,1403.29,636.45
Farmland,Tartu maakond,2012,Elva vald,38,9.8,665761,800,60196,200.0,3149.97,1844.72,1690.84,654.1
Farmland,Tartu maakond,2012,Kambja vald,9,6.4,104132,1500,41308,298.63,3042.6,1574.07,1578.99,983.73
Farmland,Tartu maakond,2012,Kastre vald,17,13.6,355470,1890,66100,400.0,2543.97,1603.47,1494.86,719.95
Farmland,Tartu maakond,2012,Nõo vald,16,9.4,268523,3195,92047,747.38,2675.01,1415.92,1538.57,515.73
Farmland,Tartu maakond,2012,Peipsiääre vald,30,14.7,660889,800,85000,208.26,2000.0,1290.91,1326.86,317.21
Farmland,Tartu maakond,2012,Tartu vald,29,12.8,639238,3600,75500,900.0,3000.0,1698.11,1686.02,500.94
Farmland,Valga maakond,2012,Otepää vald,6,9.1,74280,6000,19205,946.37,1875.49,1169.48,1340.57,422.43
Farmland,Valga maakond,2012,Tõrva vald,11,10.4,151163,1500,46698,119.33,1731.6,1325.5,1222.15,554.82
Farmland,Valga maakond,2012,Valga vald,8,15.0,100751,1000,27200,203.05,2000.0,586.53,802.55,643.33
Farmland,Viljandi maakond,2012,Mulgi vald,11,22.9,330341,1922,102575,456.98,2500.0,1396.65,1273.55,571.43
Farmland,Viljandi maakond,2012,Põhja-Sakala vald,16,8.2,174533,2592,22500,375.0,2293.83,1374.13,1337.4,526.67
Farmland,Viljandi maakond,2012,Viljandi vald,69,14.0,1457380,1600,90000,211.67,3037.97,1603.54,1584.74,581.63
Farmland,Võru maakond,2012,Rõuge vald,7,13.7,101037,3000,47400,370.03,1969.7,969.07,1117.8,592.0
Farmland,Võru maakond,2012,Setomaa vald,15,4.5,104951,301,23400,100.0,3000.33,1063.83,1585.73,1385.39
Farmland,Võru maakond,2012,Võru vald,31,11.2,486347,2000,182000,359.71,2896.17,1500.0,1427.94,517.1
Farmland,Harju maakond,2013,Anija vald,12,8.2,181470,4064,45339,1303.1,3768.12,1961.57,1995.41,710.19
Farmland,Harju maakond,2013,Harku vald,5,2.4,29803,628,8725,200.0,4343.61,3995.15,2798.38,1988.1
Farmland,Harju maakond,2013,Jõelähtme vald,5,17.9,179098,350,116460,123.67,2600.0,2070.61,1792.25,961.54
Farmland,Harju maakond,2013,Kose vald,19,9.0,305627,3500,49000,693.16,3000.0,1743.75,1782.18,661.56
Farmland,Harju maakond,2013,Kuusalu vald,9,6.8,77580,2145,21065,727.12,3000.0,1000.0,1416.4,764.23
Farmland,Harju maakond,2013,Lääne-Harju vald,25,8.4,330939,4100,30000,917.09,2555.07,1772.66,1593.25,459.44
